tweet_id,source,text,rating,name,stage,jpg_url,dog_breed,retweet_count,favorite_count
748346686624440324,iPhone,"""So... we meat again"" (I'm so sorry for that pun I couldn't resist pls don't unfollow) 10/10 https://t.co/XFBrrqapZa",10.0,,,https://pbs.twimg.com/media/CmKpVtlWAAEnyHm.jpg,Borzoi,1119,4851
748324050481647620,iPhone,This is Duke. He permanently looks like he just tripped over something. 11/10 https://t.co/1sNtG7GgiO,11.0,Duke,,https://pbs.twimg.com/media/CmKUwImXIAA58f5.jpg,Shetland Sheepdog,691,3449
748307329658011649,iPhone,"This sherk must've leapt out of the water and into the canoe, trapping the human. Won't even help paddle smh. 7/10 https://t.co/KubWEqOIgO",7.0,,,https://pbs.twimg.com/media/CmKFi-FXEAAeI37.jpg,,654,3439
747963614829678593,iPhone,PUPPER NOOOOO BEHIND YOUUU 10/10 pls keep this pupper in your thoughts https://t.co/ZPfeRtOX0Q,10.0,,pupper,https://pbs.twimg.com/media/CmFM7ngXEAEitfh.jpg,Kelpie,1955,5371
747933425676525569,iPhone,Pls don't send more sherks. I don't care how seemingly floofy they are. It does me so much frighten. Thank u. 11/10 https://t.co/oQqlOsla4R,11.0,,,https://pbs.twimg.com/media/CmExV2qWkAAn_pN.jpg,Samoyed,2353,6169
747885874273214464,iPhone,This is a mighty rare blue-tailed hammer sherk. Human almost lost a limb trying to take these. Be careful guys. 8/10 https://t.co/TGenMeXreW,8.0,,,https://pbs.twimg.com/media/CmEGMSvUYAAl3ZM.jpg,Kuvasz,879,2721
747844099428986880,iPhone,This is Huxley. He's pumped for #BarkWeek. Even has a hat. Ears are quite magical. 11/10 would remove hat to pat https://t.co/V7h5NMYbYz,11.0,Huxley,,https://pbs.twimg.com/media/CmDgPTsWEAIi2T1.jpg,Pembroke,677,2621
747816857231626240,iPhone,Viewer discretion is advised. This is a terrible attack in progress. Not even in water (tragic af). 4/10 bad sherk https://t.co/L3U0j14N5R,4.0,,,https://pbs.twimg.com/media/CmDHdCoWkAACTB4.jpg,Pembroke,1056,4494
747600769478692864,iPhone,This is Bookstore and Seaweed. Bookstore is tired and Seaweed is an asshole. 10/10 and 7/10 respectively https://t.co/eUGjGjjFVJ,10.0,Bookstore,,https://pbs.twimg.com/media/CmAC7ehXEAAqSuW.jpg,Chesapeake Bay Retriever,521,2163
747594051852075008,iPhone,Again w the sharks guys. This week is about dogs ACTING or DRESSING like sharks. NOT actual sharks. Thank u ...11/10 https://t.co/Ie2mWXWjpr,11.0,,,https://pbs.twimg.com/media/Cl_80k5WkAEbo9m.jpg,Basenji,948,3416
747512671126323200,iPhone,Guys pls stop sending actual sharks. It's too dangerous for me and the people taking the photos. Thank you ...10/10 https://t.co/12lICZN2SP,10.0,,,https://pbs.twimg.com/media/Cl-yykwWkAAqUCE.jpg,Cardigan,1473,5121
747461612269887489,iPhone,Never seen a shark hold another shark like this before. Must be evolving. Both 10/10 please only send dogs though https://t.co/x4IUNKV79Y,10.0,,,https://pbs.twimg.com/media/Cl-EXHSWkAE2IN2.jpg,,945,3584
747219827526344708,iPhone,This is Atticus. He's remaining calm but his costume looks terrified. 11/10 https://t.co/uT7QeZI34U,11.0,Atticus,,https://pbs.twimg.com/media/Cl6odlVWQAIy5uk.jpg,Shetland Sheepdog,1437,4887
747204161125646336,iPhone,This is Clark. He's deadly af. Clearly part shark (see pic 2). 10/10 would totally still try to pet https://t.co/dmdEBOEctC,10.0,Clark,,https://pbs.twimg.com/media/Cl6aOBhWEAALuti.jpg,,830,3120
747103485104099331,iPhone,"Guys... I said DOGS with ""shark qualities"" or ""costumes."" Not actual sharks. This did me a real frighten ...11/10 https://t.co/DX1JUHJVN7",11.0,,,https://pbs.twimg.com/media/Cl4-pevXEAAb8VW.jpg,Labrador Retriever,3620,8867
746872823977771008,iPhone,This is a carrot. We only rate dogs. Please only send in dogs. You all really should know this by now ...11/10 https://t.co/9e48aPrBm2,11.0,,,https://pbs.twimg.com/media/Cl1s1p7WMAA44Vk.jpg,Pembroke,1941,5557
746818907684614144,iPhone,"Guys... Dog Jesus 2.0
13/10 buoyant af https://t.co/CuNA7OwfKQ",13.0,,,https://pbs.twimg.com/media/Cl071YVWEAAlF7N.jpg,Ibizan Hound,1593,4941
746790600704425984,iPhone,When you just can't resist... 10/10 topnotch tongue https://t.co/jeWEGUgbXf,10.0,,,https://pbs.twimg.com/media/Cl0iFdeXEAQtPyT.jpg,Boston Bull,1460,4521
746726898085036033,iPhone,Meet Abby. She's incredibly distracting. Just wants to help steer. Hazardous af. Still 12/10 would pet while driving https://t.co/gLbLiZtwsp,12.0,Abby,,https://pbs.twimg.com/media/ClzoJz7WYAELHSf.jpg,Golden Retriever,1637,5620
746507379341139972,iPhone,This is Shiloh. She did not pass the soft mouth egg test. 10/10 would absolutely still pet https://t.co/PlR6hjqvr5,10.0,Shiloh,,https://pbs.twimg.com/media/Clwgf4bWgAAB15c.jpg,Toy Poodle,991,4337
746369468511756288,iPhone,This is an Iraqi Speed Kangaroo. It is not a dog. Please only send in dogs. I'm very angry with all of you ...9/10 https://t.co/5qpBTTpgUt,9.0,,,https://pbs.twimg.com/media/ClujESVXEAA4uH8.jpg,German Shepherd,1486,5749
746131877086527488,iPhone,This is Gustav. He has claimed that plant. It is his now. 10/10 would not try to take his plant away https://t.co/uRI7HBgGJX,10.0,Gustav,,https://pbs.twimg.com/media/ClrK-rGWAAENcAa.jpg,Chow,2001,6381
746056683365994496,iPhone,This is Arlen and Thumpelina. They are best pals. Cuddly af. 11/10 for both puppers https://t.co/VJgbgIzIHx,11.0,Arlen,,https://pbs.twimg.com/media/ClqGl7fXIAA8nDe.jpg,Shetland Sheepdog,740,3317
745789745784041472,iPhone,This is Gus. He didn't win the Powerball. Quite perturbed about it. Still 10/10 would comfort in time of need https://t.co/3wc246LOtu,10.0,Gus,,https://pbs.twimg.com/media/ClmT0KHWkAAXbhy.jpg,Pekinese,965,3659
745712589599014916,iPhone,This is Percy. He fell asleep at the wheel. Irresponsible af. 7/10 absolute menace on the roadway https://t.co/QHbvtvaw8E,7.0,Percy,,https://pbs.twimg.com/media/CllNnkWWMAEDIAR.jpg,Chow,2126,6488
745433870967832576,iPhone,This is Lenox. She's in a wheelbarrow. Silly doggo. You don't belong there. 10/10 would push around https://t.co/oYbVR4nBsR,10.0,Lenox,doggo,https://pbs.twimg.com/media/ClhQJUUWAAEVpBX.jpg,Basset,2308,6529
745422732645535745,iPhone,We only rate dogs. Pls stop sending in non-canines like this Jamaican Flop Seal. This is very very frustrating. 9/10 https://t.co/nc53zEN0hZ,9.0,,,https://pbs.twimg.com/media/ClhGBCAWIAAFCsz.jpg,Labrador Retriever,2196,7935
745314880350101504,iPhone,This is Sugar. She excels underwater. 12/10 photogenic af https://t.co/AWMeXJJz64,12.0,Sugar,,https://pbs.twimg.com/media/Clfj6RYWMAAFAOW.jpg,,2475,6601
745057283344719872,iPhone,This is Oliver. He's downright gorgeous as hell. Should be on the cover of Dogue. 12/10 would introduce to mom https://t.co/BkgU3rrsXA,12.0,Oliver,,https://pbs.twimg.com/media/Clb5pLJWMAE-QS1.jpg,Shetland Sheepdog,2052,6742
744995568523612160,iPhone,This is Abby. She got her face stuck in a glass. Churlish af. 9/10 rookie move puppo https://t.co/2FPb45NXrK,9.0,Abby,puppo,https://pbs.twimg.com/media/ClbBg4WWEAMjwJu.jpg,Old English Sheepdog,568,2732
744971049620602880,iPhone,Say hello to Indie and Jupiter. They're having a stellar day out on the boat. Both 12/10 adorbz af https://t.co/KgSEkrPA3r,12.0,Indie,,https://pbs.twimg.com/media/ClarNU8VAAEDrDt.jpg,Toy Poodle,2440,7290
744709971296780288,iPhone,This is Harvey. He's stealthy af. 10/10 would do my best to pet https://t.co/zAzaRT6NnT,10.0,Harvey,,https://pbs.twimg.com/media/ClW9w7mWEAEFN1k.jpg,Shetland Sheepdog,1435,5222
744334592493166593,iPhone,This is Blanket. She has overthrown her human. Demands walks like this every hour on the hour. 11/10 so damn fluffy https://t.co/hrJugNHs2Z,11.0,Blanket,,https://pbs.twimg.com/media/ClRoXGwWIAEVVzc.jpg,Samoyed,1930,6328
744234799360020481,iPhone,Here's a doggo realizing you can stand in a pool. 13/10 enlightened af (vid by Tina Conrad) https://t.co/7wE9LTEXC4,13.0,,doggo,https://pbs.twimg.com/ext_tw_video_thumb/744234667679821824/pu/img/1GaWmtJtdqzZV7jy.jpg,Labrador Retriever,70497,144430
743980027717509120,iPhone,This is Geno. He's a Wrinkled Baklavian Velveeta. Looks sad but that's just the extra skin. 11/10 would smoosh face https://t.co/Kxda28JmQ2,11.0,Geno,,https://pbs.twimg.com/media/ClMl4VLUYAA5qBb.jpg,Bull Mastiff,1003,3888
743895849529389061,iPhone,When you're given AUX cord privileges from the back seat and accidentally start blasting an audiobook... both 10/10 https://t.co/gCCrY8P0K9,10.0,,,https://pbs.twimg.com/media/ClLZU8LWQAAsOxV.jpg,Dalmatian,877,3396
743609206067040256,iPhone,Meet Stark. He just had his first ice cream cone. Got some on his nose. Requests your assistance. 10/10 would assist https://t.co/YwfN1lbpKA,10.0,Stark,,https://pbs.twimg.com/media/ClHUkhQWAAAy7Yj.jpg,Weimaraner,1269,4150
743595368194129920,iPhone,This is Harold. He looks slippery af. Probably difficult to hug. Would still try tho. 7/10 great with kids I bet https://t.co/EVuqdEO66N,7.0,Harold,,https://pbs.twimg.com/media/ClHICHmXEAI_1PS.jpg,,5954,16919
743545585370791937,iPhone,Say hello to Bentley and Millie. They do everything together. Besties forever. Both 11/10 https://t.co/vU3tKr4vTn,11.0,Bentley,,https://pbs.twimg.com/media/ClGawiUWAAAgs0w.jpg,Standard Poodle,861,3273
743510151680958465,WebClient,"This is Beya. She doesn't want to swim, so she's not going to. 13/10 nonconforming af (vid by @HappyTailsResor) https://t.co/qGeVjHSUKH",13.0,Beya,,https://pbs.twimg.com/ext_tw_video_thumb/743509040018268160/pu/img/Ol2OgO5f8ciUp80r.jpg,,3415,7397
743253157753532416,iPhone,"This is Kilo. He cannot reach the snackum. Nifty tongue, but not nifty enough. 10/10 maybe one day puppo https://t.co/gSmp31Zrsx",10.0,Kilo,puppo,https://pbs.twimg.com/media/ClCQzFUUYAA5vAu.jpg,Malamute,1119,3928
743222593470234624,iPhone,This is a very rare Great Alaskan Bush Pupper. Hard to stumble upon without spooking. 12/10 would pet passionately https://t.co/xOBKCdpzaa,12.0,,pupper,https://pbs.twimg.com/media/ClB09z0WYAAA1jz.jpg,Kuvasz,1734,5725
743210557239623680,iPhone,"Meet Kayla, an underground poker legend. Players lose on purpose hoping she'll let them pet her. 10/10 strategic af https://t.co/EkLku795aO",10.0,Kayla,,https://pbs.twimg.com/media/ClBqDuDWkAALK2e.jpg,Golden Retriever,1236,3552
742528092657332225,iPhone,This is Maxaroni. He's pumped as hell for the summer. Been working on his beach bod for so long. 10/10 https://t.co/UHvjxm9B0O,10.0,Maxaroni,,https://pbs.twimg.com/media/Ck39W0JWUAApgnH.jpg,,1793,4095
742465774154047488,iPhone,"Was just informed about this hero pupper and others like her. Another 14/10, would be an absolute honor to pet https://t.co/hBTzPmj36Z",14.0,,pupper,https://pbs.twimg.com/media/Ck3EribXEAAPhZn.jpg,,3594,6737
742423170473463808,iPhone,This is Bell. She likes holding hands. 12/10 would definitely pet with other hand https://t.co/BXIuvkQO9b,12.0,Bell,,https://pbs.twimg.com/media/Ck2d7tJWUAEPTL3.jpg,Pug,3415,9075
742385895052087300,iPhone,This is Phil. That's his comfort stick. He holds onto it whenever he's sad. 11/10 don't be sad Phil https://t.co/ULdPY6CLpq,11.0,Phil,,https://pbs.twimg.com/media/Ck18CFcXIAAUWoy.jpg,Cardigan,1776,6280
742161199639494656,iPhone,This is Doug. He's trying to float away. 12/10 you got this Doug https://t.co/bZaHC3lvTL,12.0,Doug,,https://pbs.twimg.com/media/CkyvqnNWYAQxQY1.jpg,,1245,3993
742150209887731712,iPhone,This is Edmund. He sends stellar selfies. Cute af. 8/10 would totally snapchat with this pupper https://t.co/PprXoqZuKY,8.0,Edmund,pupper,https://pbs.twimg.com/media/CkylrVWWsAAiXJE.jpg,French Bulldog,1398,4710
741793263812808706,iPhone,When your crush won't pay attention to you. Both 10/10 tragic af https://t.co/d3LELGVlqu,10.0,,,https://pbs.twimg.com/media/CkthBj7WgAAsIGb.jpg,Kuvasz,1384,4214
741743634094141440,iPhone,Meet Aqua. She's a sandy pupper. Not sure how she feels about being so sandy. Radical tongue slip. 11/10 petable af https://t.co/rYxJ0UQtbE,11.0,Aqua,pupper,https://pbs.twimg.com/media/Cksz42EW0AAh2NF.jpg,Labrador Retriever,2494,7543
741438259667034112,iPhone,This is Tucker. He's still figuring out couches. 9/10 keep your head up pup https://t.co/pXU77HPbJ5,9.0,Tucker,,https://pbs.twimg.com/media/CkoeKTPWYAAcWmo.jpg,Chesapeake Bay Retriever,746,3410
741303864243200000,iPhone,This is Theodore. He just saw an adult wearing crocs. Did him a frighten. Lost other ear back in nam. 12/10 hero af https://t.co/O4iw9NlLaQ,12.0,Theodore,,https://pbs.twimg.com/media/Ckmj7mNWYAA4NzZ.jpg,Chihuahua,2916,8118
741067306818797568,iPhone,This is just downright precious af. 12/10 for both pupper and doggo https://t.co/o5J479bZUC,12.0,,"doggo, pupper",https://pbs.twimg.com/media/CkjMx99UoAM2B1a.jpg,Golden Retriever,2810,8846
740995100998766593,iPhone,This is Leo. He's a vape god. Blows o's for days. Probably drives a Subaru. Definitely owns multiple fedoras. 10/10 https://t.co/nt2x3fHaRJ,10.0,Leo,,https://pbs.twimg.com/media/CkiLHCjUUAAPwUr.jpg,Malamute,2465,5821
740711788199743490,iPhone,Here we are witnessing the touchdown of a pupnado. It's not funny it's actually very deadly. 9/10 might still pet https://t.co/CmLoKMbOHv,9.0,,,https://pbs.twimg.com/media/CkeJcNkXEAAcrks.jpg,Toy Poodle,862,3142
740699697422163968,iPhone,This is Chip. He only mowed half the yard. 8/10 quit the shit Chip we have other things to do https://t.co/LjzZKQ7vmK,8.0,Chip,,https://pbs.twimg.com/media/Ckd-bqVUkAIiyM7.jpg,,707,2647
740676976021798912,iPhone,"Meet Baloo. He's expecting a fast ground ball, hence the wide stance. Prepared af. 11/10 nothing runs like a pupper https://t.co/sMbMw5Z2XC",11.0,Baloo,pupper,https://pbs.twimg.com/media/Ckdpx5KWsAANF6b.jpg,Norwegian Elkhound,6208,16791
740365076218183684,iPhone,When the photographer forgets to tell you where to look... 10/10 https://t.co/u1GHWxhC85,10.0,,,https://pbs.twimg.com/media/CkZOGhJWsAAHvPv.jpg,,388,2244
740359016048689152,iPhone,This is Chase. He's in a predicament. 9/10 help is on the way buddy https://t.co/0HmBk5sSbW,9.0,Chase,,https://pbs.twimg.com/media/CkZImGVUoAAwv0b.jpg,Golden Retriever,796,3043
740214038584557568,iPhone,This is getting incredibly frustrating. This is a Mexican Golden Beaver. We only rate dogs. Only send dogs ...10/10 https://t.co/0yolOOyD3X,10.0,,,https://pbs.twimg.com/media/CkXEu2OUoAAs8yU.jpg,Chesapeake Bay Retriever,1784,6174
739979191639244800,iPhone,This is Nollie. She's waving at you. If you don't wave back you're a monster. She's also portable as hell. 12/10 https://t.co/7AKdkCOlMf,12.0,Nollie,,https://pbs.twimg.com/media/CkTvJTdXAAAEfbT.jpg,Irish Water Spaniel,5375,18474
739932936087216128,iPhone,Say hello to Rorie. She's zen af. Just enjoying a treat in the sunlight. 10/10 would immediately trade lives with https://t.co/yctnFptdQ1,10.0,Rorie,,https://pbs.twimg.com/media/CkTFEe-W0AA90m1.jpg,Redbone,986,3749
739844404073074688,iPhone,This is Simba. He's the grand prize. The trophy is just for participation. 12/10 would pet so damn well https://t.co/4qiuC0lXq5,12.0,Simba,,https://pbs.twimg.com/media/CkR0jrhWYAALL5N.jpg,Toy Poodle,786,3518
739606147276148736,iPhone,Meet Benji. He just turned 1. Has already given up on a traditional pupper physique. Just inhaled that thing. 9/10 https://t.co/sLUC4th3Zj,9.0,Benji,pupper,https://pbs.twimg.com/media/CkOb3FXW0AAUL_U.jpg,Blenheim Spaniel,1492,4983
739544079319588864,iPhone,This... is a Tyrannosaurus rex. We only rate dogs. Please only send in dogs. Thank you ...10/10 https://t.co/zxw8d5g94P,10.0,,,https://pbs.twimg.com/media/CkNjahBXAAQ2kWo.jpg,Labrador Retriever,19227,36424
739485634323156992,iPhone,This is Kyle. He's a heavy drinker and an avid pot user. Just wants to be pupular. 6/10 I can't support this Kyle https://t.co/rRULp7XFnO,6.0,Kyle,,https://pbs.twimg.com/media/CkMuP7SWkAAD-2R.jpg,Walker Hound,2640,6596
739238157791694849,iPhone,Here's a doggo blowing bubbles. It's downright legendary. 13/10 would watch on repeat forever (vid by Kent Duryee) https://t.co/YcXgHfp1EC,13.0,,doggo,https://pbs.twimg.com/ext_tw_video_thumb/739238016737267712/pu/img/-tLpyiuIzD5zR1et.jpg,Eskimo Dog,52746,106919
738885046782832640,iPhone,This is Charles. He's a Nova Scotian Towel Pouncer. Deadly af. Nifty tongue slip. 11/10 would pet with caution https://t.co/EfejX3iRGr,11.0,Charles,,https://pbs.twimg.com/media/CkEMBz9WYAAGLaa.jpg,American Staffordshire Terrier,1044,3501
738883359779196928,iPhone,When a single soap orb changes your entire perception of the universe... 10/10 https://t.co/9eCXpVExJc,10.0,,,https://pbs.twimg.com/media/CkEKe3QWYAAwoDy.jpg,Labrador Retriever,722,3039
738537504001953792,iPhone,This is Bayley. She fell asleep trying to escape her evil fence enclosure. 11/10 night night puppo https://t.co/AxSiqAKEKu,11.0,Bayley,puppo,https://pbs.twimg.com/media/Cj_P7rSUgAAYQbz.jpg,Chow,1393,4695
738402415918125056,iPhone,"""Don't talk to me or my son ever again"" ...10/10 for both https://t.co/s96OYXZIfK",10.0,,,https://pbs.twimg.com/media/Cj9VEs_XAAAlTai.jpg,Cocker Spaniel,739,3005
738184450748633089,iPhone,"For the last time, we only rate dogs. Pls stop sending other animals like this Duck-Billed Platypus. Thank you. 9/10 https://t.co/twxYcPOafl",9.0,,,https://pbs.twimg.com/media/Cj6O1G9UYAAIU-1.jpg,Bedlington Terrier,1106,3960
738166403467907072,iPhone,This is Axel. He's a professional leaf catcher. 12/10 gifted af https://t.co/P8bgOMMTRs,12.0,Axel,,https://pbs.twimg.com/media/Cj5-aUQUgAAb43p.jpg,Keeshond,3037,8059
738156290900254721,iPhone,This is Storkson. He's wet and sad. 10/10 cheer up pup https://t.co/nrzvzPuTvC,10.0,Storkson,,https://pbs.twimg.com/media/Cj51Oj3VAAEVe4O.jpg,Pug,586,2278
737826014890496000,iPhone,This is Remy. He has some long ass ears (probably magical). Also very proud of broken stick. 10/10 such a good boy https://t.co/EZx0YjPjPK,10.0,Remy,,https://pbs.twimg.com/media/Cj1I1fbWYAAOwff.jpg,Vizsla,1602,4831
737800304142471168,iPhone,This is Bella. She's ubering home after a few too many drinks. 10/10 socially conscious af https://t.co/KxkOgq80Xj,10.0,Bella,,https://pbs.twimg.com/media/Cj0xdMBVAAEbDHp.jpg,Malamute,3165,9257
737678689543020544,iPhone,We only rate dogs. Pls stop sending in non-canines like this Slovak Car Bunny. It makes my job very difficult. 11/10 https://t.co/VflvQLH2y5,11.0,,,https://pbs.twimg.com/media/CjzC2oGWYAAyIfG.jpg,Pembroke,1198,4622
737445876994609152,iPhone,Just wanted to share this super rare Rainbow Floofer in case you guys haven't seen it yet. 13/10 colorful af https://t.co/CaG9MzD3WT,13.0,,floofer,https://pbs.twimg.com/media/CjvvHBwUoAE55WZ.jpg,Samoyed,4051,9427
737322739594330112,iPhone,Say hello to Lily. She's not injured or anything. Just wants everyone to hear her. 9/10 clever af https://t.co/3xqGVH0Dhw,9.0,Lily,,https://pbs.twimg.com/media/Cjt_Hm6WsAAjkPG.jpg,,733,3315
737310737551491075,iPhone,Everybody stop what you're doing and watch these puppers enjoy summer. Both 13/10 https://t.co/wvjqSCN6iC,13.0,,,https://pbs.twimg.com/ext_tw_video_thumb/737310236135043073/pu/img/_lG4DXmH-_XEq7Rc.jpg,,6747,13498
736736130620620800,iPhone,This is Chadrick. He's gnarly af 13/10 https://t.co/447tyBN0mW,13.0,Chadrick,,https://pbs.twimg.com/media/CjlpmZaUgAED54W.jpg,Schipperke,1541,3875
736365877722001409,iPhone,This is Rory. He's extremely impatient. 11/10 settle down pupper https://t.co/e3tfXJLi40,11.0,Rory,pupper,https://pbs.twimg.com/media/CjgYyuvWkAAHU8g.jpg,Toy Poodle,1113,3665
736225175608430592,iPhone,We only rate dogs. Please stop sending in non-canines like this Alaskan Flop Turtle. This is very frustrating. 10/10 https://t.co/qXteK6Atxc,10.0,,,https://pbs.twimg.com/media/CjeY5DKXEAA3WkD.jpg,Labrador Retriever,2545,7481
736010884653420544,iPhone,Right after you graduate vs when you remember you're on your own now and can barely work a washing machine ...10/10 https://t.co/O1TLuYjsNS,10.0,,,https://pbs.twimg.com/media/CjbV-lEWgAAr6WY.jpg,Golden Retriever,2700,7241
735991953473572864,iPhone,This is Maxaroni. He's curly af. Also rather fabulous. 11/10 would hug well https://t.co/A216OjIdca,11.0,Maxaroni,,https://pbs.twimg.com/media/CjbExRKUoAAs089.jpg,Cocker Spaniel,1036,3298
735648611367784448,iPhone,*faints* 12/10 perfection in pupper form https://t.co/t6TxTwTLEK,12.0,,pupper,https://pbs.twimg.com/media/CjWMezdW0AErwU3.jpg,Pembroke,1012,3725
735635087207878657,iPhone,This is Dakota. He hasn't grow into his skin yet. 11/10 would squeeze softly https://t.co/IvFSlNXpgj,11.0,Dakota,,https://pbs.twimg.com/media/CjWANBlVAAAaN-a.jpg,Pug,2137,5658
735274964362878976,iPhone,We only rate dogs. Please stop sending in your 31 year old sons that won't get out of your house. Thank you... 11/10 https://t.co/aTU53NNUkt,11.0,,,https://pbs.twimg.com/media/CjQ4radW0AENP-m.jpg,,4541,12023
735256018284875776,iPhone,This is Kellogg. He accidentally opened the front facing camera. 8/10 get it together doggo https://t.co/MRYv7nDPyS,8.0,Kellogg,doggo,https://pbs.twimg.com/media/CjQnclkVEAA4pnK.jpg,Staffordshire Bullterrier,802,3058
735137028879360001,iPhone,Meet Buckley. His family &amp; some neighbors came over to watch him perform but he's nervous af. 9/10 u got this pupper https://t.co/5bdCpPlno9,9.0,Buckley,pupper,https://pbs.twimg.com/media/CjO7OfeWgAAUQy-.jpg,Walker Hound,882,2877
734912297295085568,iPhone,This is Jax. He's a literal fluffball. Sneaky tongue slip. 10/10 would pet nonstop https://t.co/9MGouPwQmK,10.0,Jax,,https://pbs.twimg.com/media/CjLuzPvUoAAbU5k.jpg,Maltese Dog,472,2541
734787690684657664,iPhone,This dog is more successful than I will ever be. 13/10 absolute legend https://t.co/BPoaHySYwA,13.0,,,https://pbs.twimg.com/media/CjJ9gQ1WgAAXQtJ.jpg,Golden Retriever,5752,11546
734776360183431168,iPhone,This is Livvie. Someone should tell her it's been 47 years since Woodstock. Magical eyes tho 11/10 would stare into https://t.co/qw07vhVHuO,11.0,Livvie,,https://pbs.twimg.com/media/CjJzMlBUoAADMLx.jpg,Siberian Husky,489,2324
733828123016450049,iPhone,This is Terry. The harder you hug him the farther his tongue sticks out. 10/10 magical af https://t.co/RFToQQI8fJ,10.0,Terry,,https://pbs.twimg.com/media/Ci8UxxcW0AYgHDh.jpg,Beagle,716,3297
733822306246479872,iPhone,This is Moose. He's a Polynesian Floofer. Dapper af. 10/10 would pet diligently https://t.co/mVfqRdppTL,10.0,Moose,floofer,https://pbs.twimg.com/media/Ci8Pfg_UUAA2m9i.jpg,Lhasa,925,3386
733482008106668032,iPhone,"""Ello this is dog how may I assist"" ...10/10 https://t.co/jeAENpjH7L",10.0,,,https://pbs.twimg.com/media/Ci3Z_idUkAA8RUh.jpg,French Bulldog,853,2876
733460102733135873,iPhone,This is Hermione. Her face is as old as time. Appears fluffy af tho. 11/10 pretty damn majestic https://t.co/0b41Q4DKCA,11.0,Hermione,,https://pbs.twimg.com/media/Ci3GDeyUoAAKOxn.jpg,Chow,1137,3863
733109485275860992,iPhone,"Like father (doggo), like son (pupper). Both 12/10 https://t.co/pG2inLaOda",12.0,,"doggo, pupper",https://pbs.twimg.com/media/CiyHLocU4AI2pJu.jpg,Golden Retriever,15483,49272
732732193018155009,iPhone,This is Ralpher. He's an East Guinean Flop Dog. Cuddly af. 12/10 https://t.co/rVOLuNRpjH,12.0,Ralpher,,https://pbs.twimg.com/media/CiswCQhWYAI5-QW.jpg,Staffordshire Bullterrier,482,2224
732726085725589504,iPhone,This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate). 11/10 would still hug https://t.co/QwiCVLPMNL,11.0,Aldrick,,https://pbs.twimg.com/media/CisqdVcXEAE3iW7.jpg,Pomeranian,797,3290
732585889486888962,iPhone,"When your teacher agreed on 10,000 RTs and no final but after 24 hours you only have 37... 10/10 https://t.co/sVnJfWVjUp",10.0,,,https://pbs.twimg.com/media/Ciqq-VFUUAANlWm.jpg,Staffordshire Bullterrier,713,3350
732375214819057664,iPhone,This is Kyle (pronounced 'Mitch'). He strives to be the best doggo he can be. 11/10 would pat on head approvingly https://t.co/aA2GiTGvlE,11.0,Kyle,doggo,https://pbs.twimg.com/media/CinrX2EWkAABDYt.jpg,Basset,2282,7415
732005617171337216,iPhone,This is Larry. He has no self control. Tongue still nifty af tho 11/10 https://t.co/ghyT4Ubk1r,11.0,Larry,,https://pbs.twimg.com/media/CiibOMzUYAA9Mxz.jpg,English Setter,4869,13672
731285275100512256,iPhone,This is Solomon. He's a Beneroo Cumberflop. 12/10 would hug passionately https://t.co/5phLAnGPTP,12.0,Solomon,,https://pbs.twimg.com/media/CiYME3tVAAENz99.jpg,Pembroke,901,3216
730924654643314689,iPhone,We only rate dogs. Pls stop sending non-canines like this Bulgarian Eyeless Porch Bear. This is unacceptable... 9/10 https://t.co/2yctWAUZ3Z,9.0,,,https://pbs.twimg.com/media/CiTEFjDXAAAqU6I.jpg,Newfoundland,1785,5629
730573383004487680,iPhone,This is Rooney. He can't comprehend glass. 10/10 it'll be ok pupper https://t.co/CnUl2uDBBV,10.0,Rooney,pupper,https://pbs.twimg.com/media/CiOEnI6WgAAmq4E.jpg,American Staffordshire Terrier,1912,4449
730427201120833536,iPhone,This is Crystal. She's flawless. Really wants to be a frat bro. 11/10 who does she even know here? https://t.co/WyqNFvEulG,11.0,Crystal,,https://pbs.twimg.com/media/CiL_qh0W0AAu5VA.jpg,Eskimo Dog,939,3199
730211855403241472,iPhone,This is Ziva. She doesn't know how her collar works. 11/10 would totally fix for her https://t.co/K7pthJXjWE,11.0,Ziva,,https://pbs.twimg.com/media/CiI7zVZUoAEzGW7.jpg,Pug,958,3486
730196704625098752,iPhone,This is Charles. He's camera shy. Tail longer than average. Doesn't look overwhelmingly fluffy. 6/10 would still pet https://t.co/rXvcElhoog,6.0,Charles,,https://pbs.twimg.com/media/CiIuBwCUgAAAGbz.jpg,,1704,4436
729854734790754305,iPhone,Say hello to Ollie. He conducts this train. He also greets you as you enter. Kind af. 11/10 would pet so firmly https://t.co/jVxOGKEU0z,11.0,Ollie,,https://pbs.twimg.com/media/CiD3AfkXEAA3S_r.jpg,,1016,3714
729838605770891264,iPhone,"""Challenge completed"" 
(pupgraded to 12/10) https://t.co/85dTK7XCXB",12.0,,,https://pbs.twimg.com/ext_tw_video_thumb/729838572744912896/pu/img/RIl-XYmRxW-YLFSV.jpg,,338,1601
729823566028484608,iPhone,This is Stefan. He's a downright remarkable pup. 13/10 https://t.co/Ebjt6Y4fMh,13.0,Stefan,,https://pbs.twimg.com/media/CiDap8fWEAAC4iW.jpg,Kelpie,1124,3645
